데이터기준년월,시군구명,서비스업종코드,서비스업종,매출등급
202208,관악구,CS100010,커피,3.0
202208,광진구,CS100001,한식,3.0
202208,광진구,CS100002,중식,3.0
202208,광진구,CS100003,일식,3.0
202208,광진구,CS100004,기타 외국식,4.0
202208,광진구,CS100005,제과제빵,3.5
202208,광진구,CS100006,패스트푸드,3.0
202208,광진구,CS100007,치킨,3.0
202208,광진구,CS100008,분식,3.0
202208,광진구,CS100009,주점,3.0
202208,광진구,CS100010,커피,4.0
202208,구로구,CS100001,한식,3.0
202208,구로구,CS100002,중식,4.0
202208,구로구,CS100003,일식,3.0
202208,구로구,CS100004,기타 외국식,3.0
202208,구로구,CS100005,제과제빵,3.0
202208,구로구,CS100006,패스트푸드,3.0
202208,구로구,CS100007,치킨,3.0
202208,구로구,CS100008,분식,3.0
202208,구로구,CS100009,주점,3.0
202208,구로구,CS100010,커피,3.0
202208,금천구,CS100001,한식,3.0
202208,금천구,CS100002,중식,4.0
202208,금천구,CS100003,일식,4.0
202208,금천구,CS100004,기타 외국식,4.0
202208,금천구,CS100005,제과제빵,3.0
202208,금천구,CS100006,패스트푸드,3.0
202208,금천구,CS100007,치킨,3.0
202208,금천구,CS100008,분식,3.0
202208,금천구,CS100009,주점,3.0
202208,금천구,CS100010,커피,3.0
202208,노원구,CS100001,한식,3.0
202208,노원구,CS100002,중식,3.0
202208,노원구,CS100003,일식,3.0
202208,노원구,CS100004,기타 외국식,4.0
202208,노원구,CS100005,제과제빵,3.0
202208,노원구,CS100006,패스트푸드,3.0
202208,노원구,CS100007,치킨,3.0
202208,노원구,CS100008,분식,3.0
202208,노원구,CS100009,주점,3.0
202208,노원구,CS100010,커피,3.0
202208,도봉구,CS100001,한식,3.0
202208,도봉구,CS100002,중식,3.0
202208,도봉구,CS100003,일식,4.0
202208,도봉구,CS100004,기타 외국식,4.0
202208,도봉구,CS100005,제과제빵,3.0
202208,도봉구,CS100006,패스트푸드,3.0
202208,도봉구,CS100007,치킨,3.0
202208,도봉구,CS100008,분식,4.0
202208,도봉구,CS100009,주점,4.0
202208,도봉구,CS100010,커피,3.0
202208,동대문구,CS100001,한식,4.0
202208,동대문구,CS100002,중식,3.0
202208,동대문구,CS100003,일식,4.0
202208,동대문구,CS100004,기타 외국식,4.0
202208,동대문구,CS100005,제과제빵,3.0
202208,동대문구,CS100006,패스트푸드,3.0
202208,동대문구,CS100007,치킨,3.0
202208,동대문구,CS100008,분식,4.0
202208,동대문구,CS100009,주점,3.0
202208,동대문구,CS100010,커피,3.0
202208,동작구,CS100001,한식,3.0
202208,동작구,CS100002,중식,3.0
202208,동작구,CS100003,일식,3.0
202208,동작구,CS100004,기타 외국식,3.0
202208,동작구,CS100005,제과제빵,3.0
202208,동작구,CS100006,패스트푸드,3.0
202208,동작구,CS100007,치킨,3.0
202208,동작구,CS100008,분식,3.0
202208,동작구,CS100009,주점,3.0
202208,동작구,CS100010,커피,3.0
202208,마포구,CS100001,한식,3.0
202208,마포구,CS100002,중식,3.0
202208,마포구,CS100003,일식,3.0
202208,마포구,CS100004,기타 외국식,3.0
202208,마포구,CS100005,제과제빵,3.0
202208,마포구,CS100006,패스트푸드,3.0
202208,마포구,CS100007,치킨,3.0
202208,마포구,CS100008,분식,3.0
202208,마포구,CS100009,주점,3.0
202208,마포구,CS100010,커피,3.0
202208,서대문구,CS100001,한식,3.0
202208,서대문구,CS100002,중식,3.0
202208,서대문구,CS100003,일식,3.0
202208,서대문구,CS100004,기타 외국식,4.0
202208,서대문구,CS100005,제과제빵,3.0
202208,서대문구,CS100006,패스트푸드,3.0
202208,서대문구,CS100007,치킨,3.0
202208,서대문구,CS100008,분식,3.0
202208,서대문구,CS100009,주점,3.0
202208,서대문구,CS100010,커피,3.0
202208,서초구,CS100001,한식,2.0
202208,서초구,CS100002,중식,2.0
202208,서초구,CS100003,일식,2.0
202208,서초구,CS100004,기타 외국식,3.0
202208,서초구,CS100005,제과제빵,3.0
202208,서초구,CS100006,패스트푸드,3.0
202208,서초구,CS100007,치킨,2.0
202208,서초구,CS100008,분식,2.0
202208,서초구,CS100009,주점,2.0
202208,서초구,CS100010,커피,3.0
202208,성동구,CS100001,한식,3.0
202208,성동구,CS100002,중식,3.0
202208,성동구,CS100003,일식,3.0
202208,성동구,CS100004,기타 외국식,3.0
202208,성동구,CS100005,제과제빵,3.0
202208,성동구,CS100006,패스트푸드,3.0
202208,성동구,CS100007,치킨,3.0
202208,성동구,CS100008,분식,2.0
202208,성동구,CS100009,주점,3.0
202208,성동구,CS100010,커피,3.0
202208,성북구,CS100001,한식,3.0
202208,성북구,CS100002,중식,4.0
202208,성북구,CS100003,일식,4.0
202208,성북구,CS100004,기타 외국식,4.0
202208,성북구,CS100005,제과제빵,3.0
202208,성북구,CS100006,패스트푸드,3.0
202208,성북구,CS100007,치킨,3.0
202208,성북구,CS100008,분식,3.0
202208,성북구,CS100009,주점,3.0
202208,성북구,CS100010,커피,3.0
202208,송파구,CS100001,한식,3.0
202208,송파구,CS100002,중식,3.0
202208,송파구,CS100003,일식,3.0
202208,송파구,CS100004,기타 외국식,3.0
202208,송파구,CS100005,제과제빵,3.0
202208,송파구,CS100006,패스트푸드,3.0
202208,송파구,CS100007,치킨,3.0
202208,송파구,CS100008,분식,3.0
202208,송파구,CS100009,주점,3.0
202208,송파구,CS100010,커피,3.0
202208,양천구,CS100001,한식,3.0
202208,양천구,CS100002,중식,3.0
202208,양천구,CS100003,일식,4.0
202208,양천구,CS100004,기타 외국식,3.0
202208,양천구,CS100005,제과제빵,3.0
202208,양천구,CS100006,패스트푸드,3.0
202208,양천구,CS100007,치킨,3.0
202208,양천구,CS100008,분식,3.0
202208,양천구,CS100009,주점,3.0
202208,양천구,CS100010,커피,3.0
202208,영등포구,CS100001,한식,3.0
202208,영등포구,CS100002,중식,4.0
202208,영등포구,CS100003,일식,3.0
202208,영등포구,CS100004,기타 외국식,3.0
202208,영등포구,CS100005,제과제빵,3.0
202208,영등포구,CS100006,패스트푸드,3.0
202208,영등포구,CS100007,치킨,3.0
202208,영등포구,CS100008,분식,3.0
202208,영등포구,CS100009,주점,3.0
202208,영등포구,CS100010,커피,3.0
202208,용산구,CS100001,한식,3.0
202208,용산구,CS100002,중식,2.0
202208,용산구,CS100003,일식,3.0
202208,용산구,CS100004,기타 외국식,3.0
202208,용산구,CS100005,제과제빵,3.0
202208,용산구,CS100006,패스트푸드,3.0
202208,용산구,CS100007,치킨,3.0
202208,용산구,CS100008,분식,3.0
202208,용산구,CS100009,주점,2.0
202208,용산구,CS100010,커피,3.0
202208,은평구,CS100001,한식,3.0
202208,은평구,CS100002,중식,3.0
202208,은평구,CS100003,일식,4.0
202208,은평구,CS100004,기타 외국식,3.0
202208,은평구,CS100005,제과제빵,3.0
202208,은평구,CS100006,패스트푸드,3.0
202208,은평구,CS100007,치킨,3.0
202208,은평구,CS100008,분식,3.0
202208,은평구,CS100009,주점,3.0
202208,은평구,CS100010,커피,3.0
202208,종로구,CS100001,한식,3.0
202208,종로구,CS100002,중식,3.0
202208,종로구,CS100003,일식,3.0
202208,종로구,CS100004,기타 외국식,3.0
202208,종로구,CS100005,제과제빵,3.0
202208,종로구,CS100006,패스트푸드,2.0
202208,종로구,CS100007,치킨,3.0
202208,종로구,CS100008,분식,3.0
202208,종로구,CS100009,주점,3.0
202208,종로구,CS100010,커피,3.0
202208,중구,CS100001,한식,3.0
202208,중구,CS100002,중식,2.0
202208,중구,CS100003,일식,3.0
202208,중구,CS100004,기타 외국식,3.0
202208,중구,CS100005,제과제빵,3.0
202208,중구,CS100006,패스트푸드,3.0
202208,중구,CS100007,치킨,3.0
202208,중구,CS100008,분식,3.0
202208,중구,CS100009,주점,3.0
202208,중구,CS100010,커피,3.0
202208,중랑구,CS100001,한식,4.0
202208,중랑구,CS100002,중식,3.0
202208,중랑구,CS100003,일식,4.0
202208,중랑구,CS100004,기타 외국식,4.0
202208,중랑구,CS100005,제과제빵,4.0
202208,중랑구,CS100006,패스트푸드,4.0
202208,중랑구,CS100007,치킨,4.0
202208,중랑구,CS100008,분식,4.0
202208,중랑구,CS100009,주점,3.0
202208,중랑구,CS100010,커피,3.0
202209,강남구,CS100001,한식,2.0
202209,강남구,CS100002,중식,2.0
202209,강남구,CS100003,일식,2.0
202209,강남구,CS100004,기타 외국식,2.0
202209,강남구,CS100005,제과제빵,2.0
202209,강남구,CS100006,패스트푸드,3.0
202209,강남구,CS100007,치킨,2.0
202209,강남구,CS100008,분식,2.0
202209,강남구,CS100009,주점,2.0
202209,강남구,CS100010,커피,3.0
202209,강동구,CS100001,한식,3.0
202209,강동구,CS100002,중식,3.0
202209,강동구,CS100003,일식,4.0
202209,강동구,CS100004,기타 외국식,4.0
202209,강동구,CS100005,제과제빵,3.0
202209,강동구,CS100006,패스트푸드,3.0
202209,강동구,CS100007,치킨,3.0
202209,강동구,CS100008,분식,3.0
202209,강동구,CS100009,주점,3.0
202209,강동구,CS100010,커피,3.0
202209,강북구,CS100001,한식,4.0
202209,강북구,CS100002,중식,4.0
202209,강북구,CS100003,일식,4.0
202209,강북구,CS100004,기타 외국식,4.0
202209,강북구,CS100005,제과제빵,3.0
202209,강북구,CS100006,패스트푸드,3.0
202209,강북구,CS100007,치킨,3.0
202209,강북구,CS100008,분식,4.0
202209,강북구,CS100009,주점,3.0
202209,강북구,CS100010,커피,4.0
202209,강서구,CS100001,한식,3.0
202209,강서구,CS100002,중식,3.0
202209,강서구,CS100003,일식,3.0
202209,강서구,CS100004,기타 외국식,3.0
202209,강서구,CS100005,제과제빵,3.0
202209,강서구,CS100006,패스트푸드,3.0
202209,강서구,CS100007,치킨,3.0
202209,강서구,CS100008,분식,3.0
202209,강서구,CS100009,주점,3.0
202209,강서구,CS100010,커피,3.0
202209,관악구,CS100001,한식,3.0
202209,관악구,CS100002,중식,4.0
202209,관악구,CS100003,일식,4.0
202209,관악구,CS100004,기타 외국식,4.0
202209,관악구,CS100005,제과제빵,3.0
202209,관악구,CS100006,패스트푸드,3.0
202209,관악구,CS100007,치킨,3.0
202209,관악구,CS100008,분식,3.0
202209,관악구,CS100009,주점,3.0
202209,관악구,CS100010,커피,3.0
202209,광진구,CS100001,한식,3.0
202209,광진구,CS100002,중식,3.0
202209,광진구,CS100003,일식,3.0
202209,광진구,CS100004,기타 외국식,4.0
202209,광진구,CS100005,제과제빵,3.0
202209,광진구,CS100006,패스트푸드,3.0
202209,광진구,CS100007,치킨,3.0
202209,광진구,CS100008,분식,3.0
202209,광진구,CS100009,주점,3.0
202209,광진구,CS100010,커피,4.0
202209,구로구,CS100001,한식,3.0
202209,구로구,CS100002,중식,4.0
202209,구로구,CS100003,일식,3.0
202209,구로구,CS100004,기타 외국식,3.0
202209,구로구,CS100005,제과제빵,3.0
202209,구로구,CS100006,패스트푸드,3.0
202209,구로구,CS100007,치킨,3.0
202209,구로구,CS100008,분식,3.0
202209,구로구,CS100009,주점,3.0
202209,구로구,CS100010,커피,3.0
202209,금천구,CS100001,한식,3.0
202209,금천구,CS100002,중식,4.0
202209,금천구,CS100003,일식,4.0
202209,금천구,CS100004,기타 외국식,4.0
202209,금천구,CS100005,제과제빵,3.0
202209,금천구,CS100006,패스트푸드,3.0
202209,금천구,CS100007,치킨,3.0
202209,금천구,CS100008,분식,3.0
202209,금천구,CS100009,주점,3.0
202209,금천구,CS100010,커피,3.0
202209,노원구,CS100001,한식,3.0
202209,노원구,CS100002,중식,3.0
202209,노원구,CS100003,일식,3.0
202209,노원구,CS100004,기타 외국식,4.0
202209,노원구,CS100005,제과제빵,3.0
202209,노원구,CS100006,패스트푸드,3.0
202209,노원구,CS100007,치킨,3.0
202209,노원구,CS100008,분식,3.0
202209,노원구,CS100009,주점,3.0
202209,노원구,CS100010,커피,3.0
202209,도봉구,CS100001,한식,3.0
202209,도봉구,CS100002,중식,3.0
202209,도봉구,CS100003,일식,4.0
202209,도봉구,CS100004,기타 외국식,4.0
202209,도봉구,CS100005,제과제빵,3.0
202209,도봉구,CS100006,패스트푸드,3.0
202209,도봉구,CS100007,치킨,3.0
202209,도봉구,CS100008,분식,3.0
202209,도봉구,CS100009,주점,4.0
202209,도봉구,CS100010,커피,3.0
202209,동대문구,CS100001,한식,3.0
202209,동대문구,CS100002,중식,3.0
202209,동대문구,CS100003,일식,4.0
202209,동대문구,CS100004,기타 외국식,4.0
202209,동대문구,CS100005,제과제빵,3.0
202209,동대문구,CS100006,패스트푸드,3.0
202209,동대문구,CS100007,치킨,3.0
202209,동대문구,CS100008,분식,3.0
202209,동대문구,CS100009,주점,3.0
202209,동대문구,CS100010,커피,3.0
202209,동작구,CS100001,한식,3.0
202209,동작구,CS100002,중식,3.0
202209,동작구,CS100003,일식,3.0
202209,동작구,CS100004,기타 외국식,3.0
202209,동작구,CS100005,제과제빵,3.0
202209,동작구,CS100006,패스트푸드,3.0
202209,동작구,CS100007,치킨,3.0
202209,동작구,CS100008,분식,3.0
202209,동작구,CS100009,주점,3.0
202209,동작구,CS100010,커피,3.0
202209,마포구,CS100001,한식,3.0
202209,마포구,CS100002,중식,3.0
202209,마포구,CS100003,일식,3.0
202209,마포구,CS100004,기타 외국식,3.0
202209,마포구,CS100005,제과제빵,3.0
202209,마포구,CS100006,패스트푸드,3.0
202209,마포구,CS100007,치킨,3.0
202209,마포구,CS100008,분식,3.0
202209,마포구,CS100009,주점,3.0
202209,마포구,CS100010,커피,3.0
202209,서대문구,CS100001,한식,3.0
202209,서대문구,CS100002,중식,3.0
202209,서대문구,CS100003,일식,3.0
202209,서대문구,CS100004,기타 외국식,3.0
202209,서대문구,CS100005,제과제빵,3.0
202209,서대문구,CS100006,패스트푸드,3.0
202209,서대문구,CS100007,치킨,3.0
202209,서대문구,CS100008,분식,3.0
202209,서대문구,CS100009,주점,3.0
202209,서대문구,CS100010,커피,3.0
202209,서초구,CS100001,한식,2.0
202209,서초구,CS100002,중식,2.0
202209,서초구,CS100003,일식,2.0
202209,서초구,CS100004,기타 외국식,3.0
202209,서초구,CS100005,제과제빵,3.0
202209,서초구,CS100006,패스트푸드,3.0
202209,서초구,CS100007,치킨,2.0
202209,서초구,CS100008,분식,3.0
202209,서초구,CS100009,주점,3.0
202209,서초구,CS100010,커피,3.0
202209,성동구,CS100001,한식,3.0
202209,성동구,CS100002,중식,3.0
202209,성동구,CS100003,일식,3.0
202209,성동구,CS100004,기타 외국식,3.0
202209,성동구,CS100005,제과제빵,3.0
202209,성동구,CS100006,패스트푸드,3.0
202209,성동구,CS100007,치킨,3.0
202209,성동구,CS100008,분식,2.0
202209,성동구,CS100009,주점,3.0
202209,성동구,CS100010,커피,3.0
202209,성북구,CS100001,한식,3.0
202209,성북구,CS100002,중식,3.0
202209,성북구,CS100003,일식,4.0
202209,성북구,CS100004,기타 외국식,4.0
202209,성북구,CS100005,제과제빵,3.0
202209,성북구,CS100006,패스트푸드,3.0
202209,성북구,CS100007,치킨,3.0
202209,성북구,CS100008,분식,3.0
202209,성북구,CS100009,주점,3.0
202209,성북구,CS100010,커피,3.0
202209,송파구,CS100001,한식,3.0
202209,송파구,CS100002,중식,3.0
202209,송파구,CS100003,일식,3.0
202209,송파구,CS100004,기타 외국식,3.0
202209,송파구,CS100005,제과제빵,3.0
202209,송파구,CS100006,패스트푸드,3.0
202209,송파구,CS100007,치킨,3.0
202209,송파구,CS100008,분식,3.0
202209,송파구,CS100009,주점,3.0
202209,송파구,CS100010,커피,3.0
202209,양천구,CS100001,한식,3.0
202209,양천구,CS100002,중식,3.0
202209,양천구,CS100003,일식,4.0
202209,양천구,CS100004,기타 외국식,4.0
202209,양천구,CS100005,제과제빵,3.0
202209,양천구,CS100006,패스트푸드,3.0
202209,양천구,CS100007,치킨,3.0
202209,양천구,CS100008,분식,3.0
202209,양천구,CS100009,주점,3.0
202209,양천구,CS100010,커피,3.0
202209,영등포구,CS100001,한식,3.0
202209,영등포구,CS100002,중식,4.0
202209,영등포구,CS100003,일식,3.0
202209,영등포구,CS100004,기타 외국식,3.0
202209,영등포구,CS100005,제과제빵,3.0
202209,영등포구,CS100006,패스트푸드,3.0
202209,영등포구,CS100007,치킨,3.0
202209,영등포구,CS100008,분식,3.0
202209,영등포구,CS100009,주점,3.0
202209,영등포구,CS100010,커피,3.0
202209,용산구,CS100001,한식,3.0
202209,용산구,CS100002,중식,2.0
202209,용산구,CS100003,일식,3.0
202209,용산구,CS100004,기타 외국식,3.0
202209,용산구,CS100005,제과제빵,2.0
202209,용산구,CS100006,패스트푸드,3.0
202209,용산구,CS100007,치킨,3.0
202209,용산구,CS100008,분식,3.0
202209,용산구,CS100009,주점,2.0
202209,용산구,CS100010,커피,3.0
202209,은평구,CS100001,한식,3.0
202209,은평구,CS100002,중식,3.0
202209,은평구,CS100003,일식,4.0
202209,은평구,CS100004,기타 외국식,3.0
202209,은평구,CS100005,제과제빵,3.0
202209,은평구,CS100006,패스트푸드,3.0
202209,은평구,CS100007,치킨,3.0
202209,은평구,CS100008,분식,3.0
202209,은평구,CS100009,주점,3.0
202209,은평구,CS100010,커피,3.0
202209,종로구,CS100001,한식,3.0
202209,종로구,CS100002,중식,3.0
202209,종로구,CS100003,일식,3.0
202209,종로구,CS100004,기타 외국식,3.0
202209,종로구,CS100005,제과제빵,3.0
202209,종로구,CS100006,패스트푸드,2.0
202209,종로구,CS100007,치킨,3.0
202209,종로구,CS100008,분식,3.0
202209,종로구,CS100009,주점,3.0
202209,종로구,CS100010,커피,3.0
202209,중구,CS100001,한식,3.0
202209,중구,CS100002,중식,2.0
202209,중구,CS100003,일식,3.0
202209,중구,CS100004,기타 외국식,3.0
202209,중구,CS100005,제과제빵,3.0
202209,중구,CS100006,패스트푸드,3.0
202209,중구,CS100007,치킨,3.0
202209,중구,CS100008,분식,3.0
202209,중구,CS100009,주점,3.0
202209,중구,CS100010,커피,3.0
202209,중랑구,CS100001,한식,4.0
202209,중랑구,CS100002,중식,4.0
202209,중랑구,CS100003,일식,4.0
202209,중랑구,CS100004,기타 외국식,4.0
202209,중랑구,CS100005,제과제빵,4.0
202209,중랑구,CS100006,패스트푸드,4.0
202209,중랑구,CS100007,치킨,3.0
202209,중랑구,CS100008,분식,4.0
202209,중랑구,CS100009,주점,3.0
202209,중랑구,CS100010,커피,3.0
202210,강남구,CS100001,한식,2.0
202210,강남구,CS100002,중식,2.0
202210,강남구,CS100003,일식,2.0
202210,강남구,CS100004,기타 외국식,2.0
202210,강남구,CS100005,제과제빵,2.0
202210,강남구,CS100006,패스트푸드,3.0
202210,강남구,CS100007,치킨,2.0
202210,강남구,CS100008,분식,2.0
202210,강남구,CS100009,주점,2.0
202210,강남구,CS100010,커피,2.0
202210,강동구,CS100001,한식,3.0
202210,강동구,CS100002,중식,3.0
202210,강동구,CS100003,일식,4.0
202210,강동구,CS100004,기타 외국식,4.0
202210,강동구,CS100005,제과제빵,3.0
202210,강동구,CS100006,패스트푸드,3.0
202210,강동구,CS100007,치킨,3.0
202210,강동구,CS100008,분식,3.0
202210,강동구,CS100009,주점,3.0
202210,강동구,CS100010,커피,3.0
202210,강북구,CS100001,한식,3.0
202210,강북구,CS100002,중식,4.0
202210,강북구,CS100003,일식,3.0
202210,강북구,CS100004,기타 외국식,4.0
202210,강북구,CS100005,제과제빵,3.0
202210,강북구,CS100006,패스트푸드,3.0
202210,강북구,CS100007,치킨,3.0
202210,강북구,CS100008,분식,4.0
202210,강북구,CS100009,주점,3.0
202210,강북구,CS100010,커피,4.0
202210,강서구,CS100001,한식,3.0
202210,강서구,CS100002,중식,3.0
202210,강서구,CS100003,일식,3.0
202210,강서구,CS100004,기타 외국식,4.0
202210,강서구,CS100005,제과제빵,3.0
202210,강서구,CS100006,패스트푸드,3.0
202210,강서구,CS100007,치킨,3.0
202210,강서구,CS100008,분식,3.0
202210,강서구,CS100009,주점,3.0
202210,강서구,CS100010,커피,3.0
202210,관악구,CS100001,한식,3.0
202210,관악구,CS100002,중식,3.0
202210,관악구,CS100003,일식,3.0
202210,관악구,CS100004,기타 외국식,4.0
202210,관악구,CS100005,제과제빵,3.0
202210,관악구,CS100006,패스트푸드,3.0
202210,관악구,CS100007,치킨,3.0
202210,관악구,CS100008,분식,3.0
202210,관악구,CS100009,주점,3.0
202210,관악구,CS100010,커피,3.0
202210,광진구,CS100001,한식,3.0
202210,광진구,CS100002,중식,3.0
202210,광진구,CS100003,일식,3.0
202210,광진구,CS100004,기타 외국식,4.0
202210,광진구,CS100005,제과제빵,3.0
202210,광진구,CS100006,패스트푸드,3.0
202210,광진구,CS100007,치킨,3.0
202210,광진구,CS100008,분식,3.0
202210,광진구,CS100009,주점,3.0
202210,광진구,CS100010,커피,3.0
202210,구로구,CS100001,한식,3.0
202210,구로구,CS100002,중식,4.0
202210,구로구,CS100003,일식,3.0
202210,구로구,CS100004,기타 외국식,3.0
202210,구로구,CS100005,제과제빵,3.0
202210,구로구,CS100006,패스트푸드,3.0
202210,구로구,CS100007,치킨,3.0
202210,구로구,CS100008,분식,3.0
202210,구로구,CS100009,주점,3.0
202210,구로구,CS100010,커피,3.0
202210,금천구,CS100001,한식,3.0
202210,금천구,CS100002,중식,4.0
202210,금천구,CS100003,일식,4.0
202210,금천구,CS100004,기타 외국식,4.0
202210,금천구,CS100005,제과제빵,3.0
202210,금천구,CS100006,패스트푸드,3.0
202210,금천구,CS100007,치킨,3.0
202210,금천구,CS100008,분식,4.0
202210,금천구,CS100009,주점,3.0
202210,금천구,CS100010,커피,3.0
202210,노원구,CS100001,한식,3.0
202210,노원구,CS100002,중식,3.0
202210,노원구,CS100003,일식,3.0
202210,노원구,CS100004,기타 외국식,3.0
202210,노원구,CS100005,제과제빵,3.0
202210,노원구,CS100006,패스트푸드,3.0
202210,노원구,CS100007,치킨,3.0
202210,노원구,CS100008,분식,3.0
202210,노원구,CS100009,주점,3.0
202210,노원구,CS100010,커피,3.0
202210,도봉구,CS100001,한식,3.0
202210,도봉구,CS100002,중식,3.0
202210,도봉구,CS100003,일식,4.0
202210,도봉구,CS100004,기타 외국식,4.0
202210,도봉구,CS100005,제과제빵,3.0
202210,도봉구,CS100006,패스트푸드,3.0
202210,도봉구,CS100007,치킨,3.0
202210,도봉구,CS100008,분식,3.0
202210,도봉구,CS100009,주점,4.0
202210,도봉구,CS100010,커피,3.0
202210,동대문구,CS100001,한식,3.0
202210,동대문구,CS100002,중식,3.0
202210,동대문구,CS100003,일식,4.0
202210,동대문구,CS100004,기타 외국식,4.0
202210,동대문구,CS100005,제과제빵,3.0
202210,동대문구,CS100006,패스트푸드,3.0
202210,동대문구,CS100007,치킨,4.0
202210,동대문구,CS100008,분식,4.0
202210,동대문구,CS100009,주점,3.0
202210,동대문구,CS100010,커피,3.0
202210,동작구,CS100001,한식,3.0
202210,동작구,CS100002,중식,3.0
202210,동작구,CS100003,일식,3.0
202210,동작구,CS100004,기타 외국식,3.0
202210,동작구,CS100005,제과제빵,3.0
202210,동작구,CS100006,패스트푸드,3.0
202210,동작구,CS100007,치킨,3.0
202210,동작구,CS100008,분식,3.0
202210,동작구,CS100009,주점,3.0
202210,동작구,CS100010,커피,3.0
202210,마포구,CS100001,한식,3.0
202210,마포구,CS100002,중식,3.0
202210,마포구,CS100003,일식,3.0
202210,마포구,CS100004,기타 외국식,3.0
202210,마포구,CS100005,제과제빵,3.0
202210,마포구,CS100006,패스트푸드,3.0
202210,마포구,CS100007,치킨,3.0
202210,마포구,CS100008,분식,3.0
202210,마포구,CS100009,주점,2.0
202210,마포구,CS100010,커피,3.0
202210,서대문구,CS100001,한식,3.0
202210,서대문구,CS100002,중식,3.0
202210,서대문구,CS100003,일식,3.0
202210,서대문구,CS100004,기타 외국식,3.0
202210,서대문구,CS100005,제과제빵,3.0
202210,서대문구,CS100006,패스트푸드,3.0
202210,서대문구,CS100007,치킨,3.0
202210,서대문구,CS100008,분식,3.0
202210,서대문구,CS100009,주점,3.0
202210,서대문구,CS100010,커피,3.0
202210,서초구,CS100001,한식,2.0
202210,서초구,CS100002,중식,2.0
202210,서초구,CS100003,일식,3.0
202210,서초구,CS100004,기타 외국식,3.0
202210,서초구,CS100005,제과제빵,3.0
202210,서초구,CS100006,패스트푸드,3.0
202210,서초구,CS100007,치킨,2.0
202210,서초구,CS100008,분식,3.0
202210,서초구,CS100009,주점,2.0
