데이터기준년월,시군구명,서비스업종코드,서비스업종,매출등급
202210,서초구,CS100010,커피,3.0
202210,성동구,CS100001,한식,3.0
202210,성동구,CS100002,중식,3.0
202210,성동구,CS100003,일식,3.0
202210,성동구,CS100004,기타 외국식,3.0
202210,성동구,CS100005,제과제빵,3.0
202210,성동구,CS100006,패스트푸드,3.0
202210,성동구,CS100007,치킨,3.0
202210,성동구,CS100008,분식,2.0
202210,성동구,CS100009,주점,3.0
202210,성동구,CS100010,커피,3.0
202210,성북구,CS100001,한식,3.0
202210,성북구,CS100002,중식,3.0
202210,성북구,CS100003,일식,4.0
202210,성북구,CS100004,기타 외국식,4.0
202210,성북구,CS100005,제과제빵,3.0
202210,성북구,CS100006,패스트푸드,3.0
202210,성북구,CS100007,치킨,3.0
202210,성북구,CS100008,분식,3.0
202210,성북구,CS100009,주점,4.0
202210,성북구,CS100010,커피,3.0
202210,송파구,CS100001,한식,3.0
202210,송파구,CS100002,중식,3.0
202210,송파구,CS100003,일식,3.0
202210,송파구,CS100004,기타 외국식,3.0
202210,송파구,CS100005,제과제빵,3.0
202210,송파구,CS100006,패스트푸드,3.0
202210,송파구,CS100007,치킨,3.0
202210,송파구,CS100008,분식,3.0
202210,송파구,CS100009,주점,3.0
202210,송파구,CS100010,커피,3.0
202210,양천구,CS100001,한식,3.0
202210,양천구,CS100002,중식,3.0
202210,양천구,CS100003,일식,4.0
202210,양천구,CS100004,기타 외국식,4.0
202210,양천구,CS100005,제과제빵,3.0
202210,양천구,CS100006,패스트푸드,3.0
202210,양천구,CS100007,치킨,3.0
202210,양천구,CS100008,분식,3.0
202210,양천구,CS100009,주점,4.0
202210,양천구,CS100010,커피,3.0
202210,영등포구,CS100001,한식,3.0
202210,영등포구,CS100002,중식,4.0
202210,영등포구,CS100003,일식,3.0
202210,영등포구,CS100004,기타 외국식,3.0
202210,영등포구,CS100005,제과제빵,3.0
202210,영등포구,CS100006,패스트푸드,3.0
202210,영등포구,CS100007,치킨,3.0
202210,영등포구,CS100008,분식,3.0
202210,영등포구,CS100009,주점,4.0
202210,영등포구,CS100010,커피,3.0
202210,용산구,CS100001,한식,3.0
202210,용산구,CS100002,중식,2.0
202210,용산구,CS100003,일식,3.0
202210,용산구,CS100004,기타 외국식,3.0
202210,용산구,CS100005,제과제빵,3.0
202210,용산구,CS100006,패스트푸드,3.0
202210,용산구,CS100007,치킨,2.5
202210,용산구,CS100008,분식,3.0
202210,용산구,CS100009,주점,3.0
202210,용산구,CS100010,커피,3.0
202210,은평구,CS100001,한식,3.0
202210,은평구,CS100002,중식,3.0
202210,은평구,CS100003,일식,4.0
202210,은평구,CS100004,기타 외국식,4.0
202210,은평구,CS100005,제과제빵,3.0
202210,은평구,CS100006,패스트푸드,3.0
202210,은평구,CS100007,치킨,3.0
202210,은평구,CS100008,분식,4.0
202210,은평구,CS100009,주점,3.0
202210,은평구,CS100010,커피,3.0
202210,종로구,CS100001,한식,3.0
202210,종로구,CS100002,중식,3.0
202210,종로구,CS100003,일식,3.0
202210,종로구,CS100004,기타 외국식,3.0
202210,종로구,CS100005,제과제빵,3.0
202210,종로구,CS100006,패스트푸드,2.0
202210,종로구,CS100007,치킨,3.0
202210,종로구,CS100008,분식,3.0
202210,종로구,CS100009,주점,3.0
202210,종로구,CS100010,커피,3.0
202210,중구,CS100001,한식,3.0
202210,중구,CS100002,중식,2.0
202210,중구,CS100003,일식,3.0
202210,중구,CS100004,기타 외국식,3.0
202210,중구,CS100005,제과제빵,3.0
202210,중구,CS100006,패스트푸드,3.0
202210,중구,CS100007,치킨,3.0
202210,중구,CS100008,분식,3.0
202210,중구,CS100009,주점,3.0
202210,중구,CS100010,커피,3.0
202210,중랑구,CS100001,한식,4.0
202210,중랑구,CS100002,중식,3.0
202210,중랑구,CS100003,일식,4.0
202210,중랑구,CS100004,기타 외국식,4.0
202210,중랑구,CS100005,제과제빵,4.0
202210,중랑구,CS100006,패스트푸드,3.5
202210,중랑구,CS100007,치킨,4.0
202210,중랑구,CS100008,분식,4.0
202210,중랑구,CS100009,주점,3.0
202210,중랑구,CS100010,커피,3.0
202211,강남구,CS100001,한식,2.0
202211,강남구,CS100002,중식,2.0
202211,강남구,CS100003,일식,2.0
202211,강남구,CS100004,기타 외국식,2.0
202211,강남구,CS100005,제과제빵,2.0
202211,강남구,CS100006,패스트푸드,2.0
202211,강남구,CS100007,치킨,2.0
202211,강남구,CS100008,분식,2.0
202211,강남구,CS100009,주점,2.0
202211,강남구,CS100010,커피,2.0
202211,강동구,CS100001,한식,3.0
202211,강동구,CS100002,중식,3.0
202211,강동구,CS100003,일식,4.0
202211,강동구,CS100004,기타 외국식,3.0
202211,강동구,CS100005,제과제빵,3.0
202211,강동구,CS100006,패스트푸드,3.0
202211,강동구,CS100007,치킨,3.0
202211,강동구,CS100008,분식,3.0
202211,강동구,CS100009,주점,3.0
202211,강동구,CS100010,커피,3.0
202211,강북구,CS100001,한식,4.0
202211,강북구,CS100002,중식,4.0
202211,강북구,CS100003,일식,3.0
202211,강북구,CS100004,기타 외국식,4.0
202211,강북구,CS100005,제과제빵,3.0
202211,강북구,CS100006,패스트푸드,3.0
202211,강북구,CS100007,치킨,3.0
202211,강북구,CS100008,분식,4.0
202211,강북구,CS100009,주점,3.0
202211,강북구,CS100010,커피,4.0
202211,강서구,CS100001,한식,3.0
202211,강서구,CS100002,중식,3.0
202211,강서구,CS100003,일식,3.0
202211,강서구,CS100004,기타 외국식,4.0
202211,강서구,CS100005,제과제빵,3.0
202211,강서구,CS100006,패스트푸드,3.0
202211,강서구,CS100007,치킨,3.0
202211,강서구,CS100008,분식,3.0
202211,강서구,CS100009,주점,3.0
202211,강서구,CS100010,커피,3.0
202211,관악구,CS100001,한식,3.0
202211,관악구,CS100002,중식,3.0
202211,관악구,CS100003,일식,3.0
202211,관악구,CS100004,기타 외국식,4.0
202211,관악구,CS100005,제과제빵,3.0
202211,관악구,CS100006,패스트푸드,3.0
202211,관악구,CS100007,치킨,3.0
202211,관악구,CS100008,분식,3.0
202211,관악구,CS100009,주점,3.0
202211,관악구,CS100010,커피,3.0
202211,광진구,CS100001,한식,3.0
202211,광진구,CS100002,중식,3.0
202211,광진구,CS100003,일식,3.0
202211,광진구,CS100004,기타 외국식,4.0
202211,광진구,CS100005,제과제빵,3.0
202211,광진구,CS100006,패스트푸드,3.0
202211,광진구,CS100007,치킨,3.0
202211,광진구,CS100008,분식,3.0
202211,광진구,CS100009,주점,3.0
202211,광진구,CS100010,커피,4.0
202211,구로구,CS100001,한식,3.0
202211,구로구,CS100002,중식,4.0
202211,구로구,CS100003,일식,3.0
202211,구로구,CS100004,기타 외국식,3.0
202211,구로구,CS100005,제과제빵,3.0
202211,구로구,CS100006,패스트푸드,3.0
202211,구로구,CS100007,치킨,3.0
202211,구로구,CS100008,분식,3.0
202211,구로구,CS100009,주점,4.0
202211,구로구,CS100010,커피,3.0
202211,금천구,CS100001,한식,3.0
202211,금천구,CS100002,중식,4.0
202211,금천구,CS100003,일식,4.0
202211,금천구,CS100004,기타 외국식,4.0
202211,금천구,CS100005,제과제빵,3.0
202211,금천구,CS100006,패스트푸드,3.0
202211,금천구,CS100007,치킨,3.0
202211,금천구,CS100008,분식,3.0
202211,금천구,CS100009,주점,3.0
202211,금천구,CS100010,커피,3.0
202211,노원구,CS100001,한식,3.0
202211,노원구,CS100002,중식,3.0
202211,노원구,CS100003,일식,3.0
202211,노원구,CS100004,기타 외국식,3.0
202211,노원구,CS100005,제과제빵,3.0
202211,노원구,CS100006,패스트푸드,3.0
202211,노원구,CS100007,치킨,3.0
202211,노원구,CS100008,분식,3.0
202211,노원구,CS100009,주점,3.0
202211,노원구,CS100010,커피,3.0
202211,도봉구,CS100001,한식,3.0
202211,도봉구,CS100002,중식,3.0
202211,도봉구,CS100003,일식,4.0
202211,도봉구,CS100004,기타 외국식,4.0
202211,도봉구,CS100005,제과제빵,3.0
202211,도봉구,CS100006,패스트푸드,3.0
202211,도봉구,CS100007,치킨,3.0
202211,도봉구,CS100008,분식,4.0
202211,도봉구,CS100009,주점,4.0
202211,도봉구,CS100010,커피,3.0
202211,동대문구,CS100001,한식,3.0
202211,동대문구,CS100002,중식,3.0
202211,동대문구,CS100003,일식,4.0
202211,동대문구,CS100004,기타 외국식,4.0
202211,동대문구,CS100005,제과제빵,3.0
202211,동대문구,CS100006,패스트푸드,4.0
202211,동대문구,CS100007,치킨,4.0
202211,동대문구,CS100008,분식,4.0
202211,동대문구,CS100009,주점,3.0
202211,동대문구,CS100010,커피,3.0
202211,동작구,CS100001,한식,3.0
202211,동작구,CS100002,중식,3.0
202211,동작구,CS100003,일식,3.0
202211,동작구,CS100004,기타 외국식,3.0
202211,동작구,CS100005,제과제빵,3.0
202211,동작구,CS100006,패스트푸드,3.0
202211,동작구,CS100007,치킨,3.0
202211,동작구,CS100008,분식,3.0
202211,동작구,CS100009,주점,3.0
202211,동작구,CS100010,커피,3.0
202211,마포구,CS100001,한식,3.0
202211,마포구,CS100002,중식,3.0
202211,마포구,CS100003,일식,3.0
202211,마포구,CS100004,기타 외국식,3.0
202211,마포구,CS100005,제과제빵,3.0
202211,마포구,CS100006,패스트푸드,3.0
202211,마포구,CS100007,치킨,3.0
202211,마포구,CS100008,분식,3.0
202211,마포구,CS100009,주점,3.0
202211,마포구,CS100010,커피,3.0
202211,서대문구,CS100001,한식,3.0
202211,서대문구,CS100002,중식,3.0
202211,서대문구,CS100003,일식,3.0
202211,서대문구,CS100004,기타 외국식,3.0
202211,서대문구,CS100005,제과제빵,3.0
202211,서대문구,CS100006,패스트푸드,3.0
202211,서대문구,CS100007,치킨,3.0
202211,서대문구,CS100008,분식,3.0
202211,서대문구,CS100009,주점,3.0
202211,서대문구,CS100010,커피,3.0
202211,서초구,CS100001,한식,2.0
202211,서초구,CS100002,중식,2.0
202211,서초구,CS100003,일식,2.0
202211,서초구,CS100004,기타 외국식,3.0
202211,서초구,CS100005,제과제빵,3.0
202211,서초구,CS100006,패스트푸드,3.0
202211,서초구,CS100007,치킨,2.0
202211,서초구,CS100008,분식,3.0
202211,서초구,CS100009,주점,3.0
202211,서초구,CS100010,커피,3.0
202211,성동구,CS100001,한식,3.0
202211,성동구,CS100002,중식,3.0
202211,성동구,CS100003,일식,3.0
202211,성동구,CS100004,기타 외국식,3.0
202211,성동구,CS100005,제과제빵,3.0
202211,성동구,CS100006,패스트푸드,3.0
202211,성동구,CS100007,치킨,3.0
202211,성동구,CS100008,분식,2.0
202211,성동구,CS100009,주점,3.0
202211,성동구,CS100010,커피,3.0
202211,성북구,CS100001,한식,3.0
202211,성북구,CS100002,중식,3.0
202211,성북구,CS100003,일식,4.0
202211,성북구,CS100004,기타 외국식,4.0
202211,성북구,CS100005,제과제빵,3.0
202211,성북구,CS100006,패스트푸드,3.0
202211,성북구,CS100007,치킨,3.0
202211,성북구,CS100008,분식,3.0
202211,성북구,CS100009,주점,4.0
202211,성북구,CS100010,커피,3.0
202211,송파구,CS100001,한식,3.0
202211,송파구,CS100002,중식,3.0
202211,송파구,CS100003,일식,3.0
202211,송파구,CS100004,기타 외국식,3.0
202211,송파구,CS100005,제과제빵,3.0
202211,송파구,CS100006,패스트푸드,3.0
202211,송파구,CS100007,치킨,3.0
202211,송파구,CS100008,분식,3.0
202211,송파구,CS100009,주점,3.0
202211,송파구,CS100010,커피,3.0
202211,양천구,CS100001,한식,3.0
202211,양천구,CS100002,중식,3.0
202211,양천구,CS100003,일식,3.0
202211,양천구,CS100004,기타 외국식,3.0
202211,양천구,CS100005,제과제빵,3.0
202211,양천구,CS100006,패스트푸드,3.0
202211,양천구,CS100007,치킨,3.0
202211,양천구,CS100008,분식,3.0
202211,양천구,CS100009,주점,4.0
202211,양천구,CS100010,커피,3.0
202211,영등포구,CS100001,한식,3.0
202211,영등포구,CS100002,중식,4.0
202211,영등포구,CS100003,일식,3.0
202211,영등포구,CS100004,기타 외국식,3.0
202211,영등포구,CS100005,제과제빵,3.0
202211,영등포구,CS100006,패스트푸드,3.0
202211,영등포구,CS100007,치킨,3.0
202211,영등포구,CS100008,분식,3.0
202211,영등포구,CS100009,주점,3.0
202211,영등포구,CS100010,커피,3.0
202211,용산구,CS100001,한식,3.0
202211,용산구,CS100002,중식,3.0
202211,용산구,CS100003,일식,3.0
202211,용산구,CS100004,기타 외국식,3.0
202211,용산구,CS100005,제과제빵,3.0
202211,용산구,CS100006,패스트푸드,3.0
202211,용산구,CS100007,치킨,3.0
202211,용산구,CS100008,분식,3.0
202211,용산구,CS100009,주점,3.0
202211,용산구,CS100010,커피,3.0
202211,은평구,CS100001,한식,3.0
202211,은평구,CS100002,중식,3.0
202211,은평구,CS100003,일식,4.0
202211,은평구,CS100004,기타 외국식,4.0
202211,은평구,CS100005,제과제빵,3.0
202211,은평구,CS100006,패스트푸드,3.0
202211,은평구,CS100007,치킨,3.0
202211,은평구,CS100008,분식,3.0
202211,은평구,CS100009,주점,3.0
202211,은평구,CS100010,커피,3.0
202211,종로구,CS100001,한식,3.0
202211,종로구,CS100002,중식,3.0
202211,종로구,CS100003,일식,3.0
202211,종로구,CS100004,기타 외국식,3.0
202211,종로구,CS100005,제과제빵,3.0
202211,종로구,CS100006,패스트푸드,3.0
202211,종로구,CS100007,치킨,3.0
202211,종로구,CS100008,분식,3.0
202211,종로구,CS100009,주점,3.0
202211,종로구,CS100010,커피,3.0
202211,중구,CS100001,한식,3.0
202211,중구,CS100002,중식,2.0
202211,중구,CS100003,일식,3.0
202211,중구,CS100004,기타 외국식,3.0
202211,중구,CS100005,제과제빵,3.0
202211,중구,CS100006,패스트푸드,3.0
202211,중구,CS100007,치킨,3.0
202211,중구,CS100008,분식,3.0
202211,중구,CS100009,주점,3.0
202211,중구,CS100010,커피,3.0
202211,중랑구,CS100001,한식,4.0
202211,중랑구,CS100002,중식,4.0
202211,중랑구,CS100003,일식,4.0
202211,중랑구,CS100004,기타 외국식,4.0
202211,중랑구,CS100005,제과제빵,3.0
202211,중랑구,CS100006,패스트푸드,3.0
202211,중랑구,CS100007,치킨,4.0
202211,중랑구,CS100008,분식,4.0
202211,중랑구,CS100009,주점,3.0
202211,중랑구,CS100010,커피,3.0
202212,강남구,CS100001,한식,2.0
202212,강남구,CS100002,중식,2.0
202212,강남구,CS100003,일식,2.0
202212,강남구,CS100004,기타 외국식,2.0
202212,강남구,CS100005,제과제빵,2.0
202212,강남구,CS100006,패스트푸드,3.0
202212,강남구,CS100007,치킨,2.0
202212,강남구,CS100008,분식,2.0
202212,강남구,CS100009,주점,2.0
202212,강남구,CS100010,커피,2.0
202212,강동구,CS100001,한식,3.0
202212,강동구,CS100002,중식,3.0
202212,강동구,CS100003,일식,4.0
202212,강동구,CS100004,기타 외국식,3.0
202212,강동구,CS100005,제과제빵,3.0
202212,강동구,CS100006,패스트푸드,3.0
202212,강동구,CS100007,치킨,3.0
202212,강동구,CS100008,분식,3.0
202212,강동구,CS100009,주점,3.0
202212,강동구,CS100010,커피,3.0
202212,강북구,CS100001,한식,4.0
202212,강북구,CS100002,중식,4.0
202212,강북구,CS100003,일식,3.0
202212,강북구,CS100004,기타 외국식,4.0
202212,강북구,CS100005,제과제빵,3.0
202212,강북구,CS100006,패스트푸드,3.0
202212,강북구,CS100007,치킨,3.0
202212,강북구,CS100008,분식,4.0
202212,강북구,CS100009,주점,3.0
202212,강북구,CS100010,커피,3.0
202212,강서구,CS100001,한식,3.0
202212,강서구,CS100002,중식,3.0
202212,강서구,CS100003,일식,3.0
202212,강서구,CS100004,기타 외국식,4.0
202212,강서구,CS100005,제과제빵,3.0
202212,강서구,CS100006,패스트푸드,3.0
202212,강서구,CS100007,치킨,3.0
202212,강서구,CS100008,분식,3.0
202212,강서구,CS100009,주점,3.0
202212,강서구,CS100010,커피,3.0
202212,관악구,CS100001,한식,3.0
202212,관악구,CS100002,중식,3.0
202212,관악구,CS100003,일식,3.0
202212,관악구,CS100004,기타 외국식,4.0
202212,관악구,CS100005,제과제빵,3.0
202212,관악구,CS100006,패스트푸드,3.0
202212,관악구,CS100007,치킨,3.0
202212,관악구,CS100008,분식,3.0
202212,관악구,CS100009,주점,3.0
202212,관악구,CS100010,커피,3.0
202212,광진구,CS100001,한식,3.0
202212,광진구,CS100002,중식,3.0
202212,광진구,CS100003,일식,3.0
202212,광진구,CS100004,기타 외국식,4.0
202212,광진구,CS100005,제과제빵,3.0
202212,광진구,CS100006,패스트푸드,3.0
202212,광진구,CS100007,치킨,3.0
202212,광진구,CS100008,분식,3.0
202212,광진구,CS100009,주점,4.0
202212,광진구,CS100010,커피,3.0
202212,구로구,CS100001,한식,3.0
202212,구로구,CS100002,중식,4.0
202212,구로구,CS100003,일식,3.0
202212,구로구,CS100004,기타 외국식,3.0
202212,구로구,CS100005,제과제빵,3.0
202212,구로구,CS100006,패스트푸드,3.0
202212,구로구,CS100007,치킨,3.0
202212,구로구,CS100008,분식,3.0
202212,구로구,CS100009,주점,3.0
202212,구로구,CS100010,커피,3.0
202212,금천구,CS100001,한식,3.0
202212,금천구,CS100002,중식,3.0
202212,금천구,CS100003,일식,4.0
202212,금천구,CS100004,기타 외국식,4.0
202212,금천구,CS100005,제과제빵,3.0
202212,금천구,CS100006,패스트푸드,3.0
202212,금천구,CS100007,치킨,3.0
202212,금천구,CS100008,분식,3.0
202212,금천구,CS100009,주점,3.0
202212,금천구,CS100010,커피,3.0
202212,노원구,CS100001,한식,3.0
202212,노원구,CS100002,중식,3.0
202212,노원구,CS100003,일식,3.0
202212,노원구,CS100004,기타 외국식,3.0
202212,노원구,CS100005,제과제빵,3.0
202212,노원구,CS100006,패스트푸드,3.0
202212,노원구,CS100007,치킨,3.0
202212,노원구,CS100008,분식,3.0
202212,노원구,CS100009,주점,3.0
202212,노원구,CS100010,커피,3.0
202212,도봉구,CS100001,한식,3.0
202212,도봉구,CS100002,중식,3.0
202212,도봉구,CS100003,일식,4.0
202212,도봉구,CS100004,기타 외국식,4.0
202212,도봉구,CS100005,제과제빵,3.0
202212,도봉구,CS100006,패스트푸드,3.0
202212,도봉구,CS100007,치킨,3.0
202212,도봉구,CS100008,분식,4.0
202212,도봉구,CS100009,주점,4.0
202212,도봉구,CS100010,커피,3.0
202212,동대문구,CS100001,한식,3.0
202212,동대문구,CS100002,중식,3.0
202212,동대문구,CS100003,일식,4.0
202212,동대문구,CS100004,기타 외국식,4.0
202212,동대문구,CS100005,제과제빵,3.0
202212,동대문구,CS100006,패스트푸드,3.0
202212,동대문구,CS100007,치킨,4.0
202212,동대문구,CS100008,분식,3.0
202212,동대문구,CS100009,주점,3.0
202212,동대문구,CS100010,커피,3.0
202212,동작구,CS100001,한식,3.0
202212,동작구,CS100002,중식,3.0
202212,동작구,CS100003,일식,3.0
202212,동작구,CS100004,기타 외국식,3.0
202212,동작구,CS100005,제과제빵,3.0
202212,동작구,CS100006,패스트푸드,3.0
202212,동작구,CS100007,치킨,3.0
202212,동작구,CS100008,분식,3.0
202212,동작구,CS100009,주점,3.0
202212,동작구,CS100010,커피,3.0
202212,마포구,CS100001,한식,3.0
202212,마포구,CS100002,중식,3.0
202212,마포구,CS100003,일식,3.0
202212,마포구,CS100004,기타 외국식,3.0
202212,마포구,CS100005,제과제빵,3.0
202212,마포구,CS100006,패스트푸드,3.0
202212,마포구,CS100007,치킨,3.0
202212,마포구,CS100008,분식,3.0
202212,마포구,CS100009,주점,3.0
202212,마포구,CS100010,커피,3.0
202212,서대문구,CS100001,한식,3.0
202212,서대문구,CS100002,중식,3.0
202212,서대문구,CS100003,일식,3.0
202212,서대문구,CS100004,기타 외국식,3.0
202212,서대문구,CS100005,제과제빵,3.0
202212,서대문구,CS100006,패스트푸드,3.0
202212,서대문구,CS100007,치킨,3.0
202212,서대문구,CS100008,분식,3.0
202212,서대문구,CS100009,주점,3.0
202212,서대문구,CS100010,커피,3.0
202212,서초구,CS100001,한식,2.0
202212,서초구,CS100002,중식,2.0
202212,서초구,CS100003,일식,2.0
202212,서초구,CS100004,기타 외국식,2.0
202212,서초구,CS100005,제과제빵,3.0
202212,서초구,CS100006,패스트푸드,3.0
202212,서초구,CS100007,치킨,2.0
202212,서초구,CS100008,분식,2.0
202212,서초구,CS100009,주점,2.0
202212,서초구,CS100010,커피,3.0
202212,성동구,CS100001,한식,3.0
202212,성동구,CS100002,중식,3.0
202212,성동구,CS100003,일식,3.0
202212,성동구,CS100004,기타 외국식,3.0
202212,성동구,CS100005,제과제빵,3.0
202212,성동구,CS100006,패스트푸드,3.0
202212,성동구,CS100007,치킨,3.0
202212,성동구,CS100008,분식,2.5
202212,성동구,CS100009,주점,3.0
202212,성동구,CS100010,커피,3.0
202212,성북구,CS100001,한식,3.0
202212,성북구,CS100002,중식,3.0
202212,성북구,CS100003,일식,4.0
202212,성북구,CS100004,기타 외국식,4.0
202212,성북구,CS100005,제과제빵,3.0
202212,성북구,CS100006,패스트푸드,3.0
202212,성북구,CS100007,치킨,3.0
202212,성북구,CS100008,분식,3.0
202212,성북구,CS100009,주점,3.0
202212,성북구,CS100010,커피,3.0
202212,송파구,CS100001,한식,3.0
202212,송파구,CS100002,중식,3.0
202212,송파구,CS100003,일식,3.0
202212,송파구,CS100004,기타 외국식,3.0
202212,송파구,CS100005,제과제빵,3.0
202212,송파구,CS100006,패스트푸드,3.0
202212,송파구,CS100007,치킨,3.0
202212,송파구,CS100008,분식,3.0
202212,송파구,CS100009,주점,3.0
202212,송파구,CS100010,커피,3.0
202212,양천구,CS100001,한식,3.0
202212,양천구,CS100002,중식,3.0
202212,양천구,CS100003,일식,4.0
202212,양천구,CS100004,기타 외국식,3.0
202212,양천구,CS100005,제과제빵,3.0
202212,양천구,CS100006,패스트푸드,3.0
202212,양천구,CS100007,치킨,3.0
202212,양천구,CS100008,분식,3.0
202212,양천구,CS100009,주점,4.0
202212,양천구,CS100010,커피,3.0
202212,영등포구,CS100001,한식,3.0
202212,영등포구,CS100002,중식,4.0
202212,영등포구,CS100003,일식,3.0
202212,영등포구,CS100004,기타 외국식,3.0
202212,영등포구,CS100005,제과제빵,3.0
202212,영등포구,CS100006,패스트푸드,3.0
202212,영등포구,CS100007,치킨,3.0
202212,영등포구,CS100008,분식,3.0
202212,영등포구,CS100009,주점,3.0
202212,영등포구,CS100010,커피,3.0
202212,용산구,CS100001,한식,3.0
202212,용산구,CS100002,중식,2.0
202212,용산구,CS100003,일식,3.0
202212,용산구,CS100004,기타 외국식,3.0
202212,용산구,CS100005,제과제빵,3.0
202212,용산구,CS100006,패스트푸드,3.0
202212,용산구,CS100007,치킨,2.0
202212,용산구,CS100008,분식,3.0
202212,용산구,CS100009,주점,3.0
202212,용산구,CS100010,커피,3.0
202212,은평구,CS100001,한식,4.0
202212,은평구,CS100002,중식,3.0
202212,은평구,CS100003,일식,4.0
202212,은평구,CS100004,기타 외국식,4.0
202212,은평구,CS100005,제과제빵,3.0
202212,은평구,CS100006,패스트푸드,3.0
202212,은평구,CS100007,치킨,3.0
202212,은평구,CS100008,분식,3.0
202212,은평구,CS100009,주점,3.0
202212,은평구,CS100010,커피,3.0
202212,종로구,CS100001,한식,3.0
202212,종로구,CS100002,중식,3.0
202212,종로구,CS100003,일식,3.0
202212,종로구,CS100004,기타 외국식,3.0
202212,종로구,CS100005,제과제빵,3.0
202212,종로구,CS100006,패스트푸드,2.5
202212,종로구,CS100007,치킨,3.0
202212,종로구,CS100008,분식,3.0
202212,종로구,CS100009,주점,3.0
202212,종로구,CS100010,커피,3.0
202212,중구,CS100001,한식,3.0
202212,중구,CS100002,중식,2.0
202212,중구,CS100003,일식,3.0
202212,중구,CS100004,기타 외국식,3.0
202212,중구,CS100005,제과제빵,3.0
202212,중구,CS100006,패스트푸드,3.0
202212,중구,CS100007,치킨,3.0
202212,중구,CS100008,분식,3.0
202212,중구,CS100009,주점,3.0
202212,중구,CS100010,커피,3.0
202212,중랑구,CS100001,한식,4.0
202212,중랑구,CS100002,중식,4.0
202212,중랑구,CS100003,일식,4.0
202212,중랑구,CS100004,기타 외국식,4.0
202212,중랑구,CS100005,제과제빵,3.0
202212,중랑구,CS100006,패스트푸드,4.0
202212,중랑구,CS100007,치킨,3.0
202212,중랑구,CS100008,분식,4.0
202212,중랑구,CS100009,주점,3.0
202212,중랑구,CS100010,커피,3.0
